t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26
0.48666666539858,0.0000000000020040126194491027,0.0333998855192329,0.00860470143147933,0.00006355816663185232,0.02497803736184277,0.0000000000000000005143977343952069,0.0010104697922350449,0.00001856520283326656,0.0000033746370095368878,0.000000052196483605254637,0.000021501814265464808,0.0000000011574574810549779,0.020218576724733112,0.0009220248586299258,0.1991915182695423,0.004897375709791161,0.00000005897779015917967,0.00000000000000120240539541532,0.0000000000000000008472333076243203,0.0000000000000007141355020610713,0.0000016606575702902594,0.0000000000011621553728077219,0.00000006434102918494016,0.000000002551022736999138,0.000000000034293179141181706,0.00000000000097572130118725,
0.48833333208472346,0.0000000000019953072198775935,0.03340183720550212,0.008607595468934689,0.00006349464366785481,0.02497797479030917,0.0000000000000000005116740811895124,0.001006465311182779,0.000018609739337369766,0.0000033920992743612373,0.00000005275108865551438,0.000021565340665089556,0.0000000011569526211382356,0.02023849485395607,0.0009249188973028268,0.19917160012685195,0.004914399838572343,0.00000005901604255046852,0.0000000000000012323818662881605,0.0000000000000000007666083985448732,0.0000000000000007269316387070435,0.000001659548986064107,0.0000000000011617646340479846,0.00000006434484947255607,0.0000000025445315799116775,0.00000000003411160227738544,0.0000000000009707013744432152,
0.489999998770867,0.000000000001986663511494703,0.03340377278636948,0.008610487715494799,0.00006343118417709435,0.02497791221530582,0.0000000000000000005089721535051261,0.0010024928805580841,0.00001865423984107375,0.0000034095950929212423,0.00000005331134148555,0.000021628803573487438,0.0000000011564483526960093,0.020258410991478598,0.0009278111456529091,0.19915168397610847,0.0049314237659610835,0.000000059054275704829495,0.0000000000000012630976506103174,0.0000000000000000006936559639839962,0.0000000000000007399803603009982,0.0000016584410795789865,0.0000000000011613743995017538,0.00000006434865373497341,0.0000000025380733728865977,0.00000000003393147378154404,0.0000000000009657202706841343,
0.4916666654570105,0.000000000001978080862532421,0.03340569245303543,0.008613378173964481,0.00006336778809627069,0.024977849636862948,0.0000000000000000005062917187376973,0.00099855211816367,0.000018698704400253363,0.0000034271243373216293,0.00000005387728002956799,0.00002169220305409983,0.000000001155944674440426,0.020278325137499657,0.0009307016064932337,0.1991317698171154,0.004948447489344483,0.00000005909248964682655,0.0000000000000012945679092822147,0.0000000000000000006276458714565486,0.0000000000000007532844322530076,0.0000016573338510018517,0.000000000001160984668039636,0.0000000643524421155264,0.0000000025316478656701267,0.0000000000337527781467024,0.0000000000009607775881220948,
0.49333333214315395,0.0000000000019695586497188086,0.03340759639367512,0.008616266847140954,0.0000633044553621453,0.02497778705497883,0.0000000000000000005036325474278448,0.0009946426478504521,0.000018743133071226147,0.0000034446868794478705,0.00000005444894230594885,0.000021755539170304877,0.000000001155441585087892,0.0202982372922185,0.0009335902826292759,0.1991118576497001,0.0049654710061168604,0.00000005913068440097002,0.0000000000000013268082073245988,0.0000000000000000005679174697697049,0.000000000000000766846787383155,0.0000016562273004921025,0.0000000000011605954385359126,0.00000006435621475605075,0.0000000025252548105362333,0.00000000003357550007556982,0.0000000000009558729301979233,
0.49499999882929746,0.000000000001961096258137747,0.03340948479349839,0.00861915373781186,0.00006324118591154123,0.024977724469657642,0.0000000000000000005009944132092923,0.0009907640993983143,0.000018787525910746794,0.000003462282590966915,0.00000005502636641623182,0.00002181881198541772,0.0000000011549390833593544,0.02031814745583437,0.0009364771768587049,0.19909194747371636,0.004982494313677241,0.00000005916885999172957,0.0000000000000013598345116834923,0.0000000000000000005138729770039635,0.0000000000000007806705158786516,0.0000016551214282017108,0.0000000000011602067098687923,0.00000006435997179691572,0.0000000025188939622548373,0.00000000003339962447706248,0.0000000000009510059054988211,
0.496666665515441,0.0000000000019526930810898305,0.033411357834809585,0.008622038848759794,0.00006317797968134363,0.024977661880958686,0.0000000000000000004983770927581079,0.000986916108399864,0.000018831882976001803,0.0000034799113433280284,0.00000005560959054409322,0.000021882021562690227,0.0000000011544371679788208,0.020338055628546462,0.0009393622919721772,0.1990720392888954,0.004999517409435987,0.00000005920701644350354,0.0000000000000013936631897220792,0.0000000000000000004649714977106883,0.0000000000000007947588562534122,0.000001654016234275341,0.00000000000115981848091979,0.00000006436371337704103,0.0000000025125650780605784,0.000000000033225136462919824,0.0000000000009461761276775882,
0.49833333220158443,0.0000000000019443485199569333,0.03341321569706146,0.008624922182761365,0.00006311483660849841,0.0249775992889135,0.0000000000000000004957803657429102,0.0009830983161467854,0.00001887620432460399,0.000003497573007763607,0.000000056198652954308447,0.000021945167965310952,0.0000000011539358376745973,0.020357961810554066,0.0009422456307524288,0.19905213309504033,0.005016540290809258,0.000000059245153780625966,0.0000000000000014283110083466627,0.00000000000000000042072360944887574,0.0000000000000008091151872159175,0.0000016529117188504546,0.0000000000011594307505738433,0.00000006436743963391054,0.0000000025062679176217405,0.0000000000330520213443842,0.0000000000009413832153731184,
0.49999999888772795,0.000000000001936061984113973,0.033415058556913894,0.008627803742580068,0.00006305175663001345,0.024977536693554084,0.0000000000000000004932040147760538,0.0009793103695187823,0.000018920490014585235,0.0000035152674552899388,0.00000005679359199171585,0.00002200825125640569,0.0000000011534350911801075,0.020377866002054927,0.0009451271959751875,0.19903222889200473,0.005033562955219511,0.0000000592832720274113,0.000000000000001463795198709384,0.00000000000000000038202851757402183,0.0000000000000008237430224378961,0.0000016518078820574447,0.0000000000011590435177202568,0.00000006437115070359137,0.0000000025000022430100156,0.00000000003288026462894749,0.000000000000936626792132629,
0.5016666655738714,0.0000000000019278328909799023,0.03341688658828439,0.008630683530978593,0.00006298873968296072,0.0249774740949129,0.0000000000000000004906478253657462,0.0009755519208753036,0.00001896474010439407,0.0000035329945567082513,0.000000057394446080172324,0.000022071271499037305,0.000000001152934927231698,0.02039776820324948,0.0009480069904086319,0.19901232667960128,0.005050585400099595,0.00000005932137120808252,0.000000000000001500134024460726,0.00000000000000000035205012333547323,0.0000000000000008386460615174016,0.0000016507047240197572,0.000000000001158656781251038,0.00000006437484672076006,0.0000000024937678186703683,0.00000000003270985201715804,0.0000000000009319064863351304,
0.503333332260015,0.0000000000019196606654198792,0.03341869996240538,0.008633561550747952,0.00006292578570447002,0.02497741149302289,0.0000000000000000004881115858691277,0.0009718226279496532,0.000019008954652888264,0.0000035507541826050818,0.00000005800125372149924,0.00002213422875620565,0.0000000011524353445645933,0.020417668414337075,0.0009508850168005286,0.198992426457576,0.005067607622841162,0.000000059359451346560014,0.0000000000000015373462257954366,0.0000000000000000003294347367386622,0.0000000000000008538282437922841,0.0000016496022448539576,0.000000000001158270540056979,0.00000006437852781871182,0.00000000248756441139165,0.000000000032540769399493064,0.0000000000009272219311164053,
0.5049999989461584,0.000000000001911544739776394,0.033420498847872106,0.008636437804615883,0.00006286289463173372,0.02497734888791748,0.0000000000000000004855950874461984,0.0009681221537454974,0.000019053133719330675,0.0000035685462033538114,0.00000005861405349442768,0.00002219712309084776,0.00000000115193634192585,0.02043756663551476,0.0009537612779097513,0.19897252822573427,0.005084629620908772,0.00000005939751246708827,0.0000000000000015754505861641452,0.0000000000000000003128047430801885,0.0000000000000008692936652094848,0.0000016485004446698928,0.0000000000011578847930399428,0.00000006438219412937879,0.0000000024813917902773704,0.0000000000323730028532875,0.000000000000922572764295316,
0.5066666656323019,0.000000000001903484553878589,0.033422283410695454,0.008639312295304987,0.00006280006640200693,0.024977286279630584,0.0000000000000000004830981240147545,0.0009644501664358808,0.000019097277363383312,0.00000358637048911512,0.00000005923288405352707,0.00002225995456583772,0.00000000115143791806687,0.020457462866984,0.0009566357764892205,0.1989526319839938,0.005101651391782731,0.000000059435554593856136,0.0000000000000016144660414834284,0.0000000000000000003010477226664153,0.0000000000000008850465101395045,0.000001647399323570743,0.0000000000011574995391050367,0.00000006438584578335407,0.0000000024752497267173407,0.000000000032206538639728687,0.0000000000009179586283015818,
0.5083333323184455,0.0000000000018954795548713047,0.03342405381434985,0.008642185025524999,0.00006273730095260555,0.024977223668196637,0.00000000000000000048062049220586915,0.0009608063392644787,0.00001914138564510301,0.000003604226909838037,0.00000005985778412813898,0.000022322723243986806,0.0000000011509400717424492,0.02047735710894149,0.000959508515279755,0.19893273773204448,0.005118672932921548,0.00000005947357775102379,0.0000000000000016544117670044205,0.00000000000000000029326631687766206,0.0000000000000009010910187505136,0.0000016462988816531855,0.0000000000011571147771616374,0.00000006438948290990116,0.000000002469137994359016,0.00000000003204136320088952,0.0000000000009133791701045741,
