t,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26
0.748333331758356,0.0000000000018005750706200905,0.24960865741472382,0.024957170847989492,0.000047869955875081614,0.024790558225879916,0.00000000000000000000000000000000000000000010670317505814926,0.000026646997952891956,0.00009444031492841819,0.00006928030831776532,0.000024294132911215662,0.000027123771270114413,0.00000000000011001491250410878,0.00000018708946514941265,0.000000011403969173238531,0.00002123305136049115,0.00000017568568413420085,0.00000000000018816017177879012,0.000000005876699154781447,0.0000000003014595036581237,0.00000000007461717689680052,0.0000000018302351963204084,0.00000000000040068644242204175,0.0000000006942315240216021,0.0000000000000000000033747034487671896,0.000000000000000000000000000000000007113544365008515,0.00000000000000000000000000000000000022766039089453133,
0.7499999984444995,0.0000000000018262480958201,0.24960748681499295,0.024956833539467673,0.00004782210982054789,0.024790094136010604,0.00000000000000000000000000000000000000000011235044140283904,0.000026691967410833972,0.0000946054160879946,0.00006933910239133927,0.000024365533736346682,0.00002717150437586912,0.0000000000001106060667083878,0.00000018922109349158146,0.000000011534048177269184,0.000021399640018932542,0.00000017768723561863358,0.00000000000019030657144783926,0.000000005943614467113161,0.0000000003053337837783577,0.00000000007546988446159599,0.0000000018544302248171077,0.000000000000400691857970909,0.0000000006970086894403975,0.0000000000000000000034624519784105544,0.000000000000000000000000000000000007490024145146352,0.0000000000000000000000000000000000002396563505280283,
0.751666665130643,0.00000000000185218291817003,0.24960631499695143,0.024956494955943764,0.000047774311587892,0.0247896300569877,0.00000000000000000000000000000000000000000011827494132123023,0.000026736879038198957,0.00009477031831906872,0.00006939767761300618,0.000024436702890816793,0.000027219188053807442,0.0000000000001111979668528417,0.00000019136941176700946,0.000000011665148397395501,0.000021566850017593096,0.00000017970445583706577,0.0000000000001924698248738222,0.0000000060110502548439344,0.0000000003092405983062598,0.00000000007632915358242674,0.000000001878910367749403,0.00000000000040069729413738644,0.0000000006997882439205164,0.0000000000000000000035521614701862994,0.000000000000000000000000000000000007884994746387417,0.0000000000000000000000000000000000002522388531239548,
0.7533333318167865,0.0000000000018783810406602154,0.24960514196210729,0.024956155100021686,0.00004772656112931439,0.024789165988812943,0.0000000000000000000000000000000000000000001244894604884841,0.000026781732875074355,0.00009493502065605994,0.00006945603611399806,0.000024507640505243073,0.000027266822335436172,0.00000000000011179060927540829,0.00000019353448204156025,0.00000001179727367370808,0.000021734679993942616,0.000000181737403015334,0.00000000000019464999547756608,0.000000006079008636326473,0.0000000003131800547474902,0.0000000000771950089779345,0.0000000019036780677548412,0.0000000000004007027508813371,0.0000000007025701789420269,0.000000000000000000003643868323574381,0.000000000000000000000000000000000008299292979791855,0.00000000000000000000000000000000000026543432154048527,
0.75499999850293,0.000000000001904843967700903,0.24960396771198132,0.024955813974314216,0.00004767885839706302,0.024788701931488067,0.00000000000000000000000000000000000000000013100689811693002,0.0000268265289615309,0.00009509952214890138,0.00006951417999913852,0.00002457834672367514,0.00002731440725212211,0.00000000000011238399035798876,0.00000019571636624471738,0.000000011930427838417491,0.00002190312858304998,0.00000018378613525074953,0.00000000000019684714655037728,0.000000006147491732844976,0.00000000031715226029957997,0.00000000007806747538010984,0.000000001928735778074563,0.0000000000004007082281624837,0.0000000007053544860696059,0.0000000000000000000037376094712630635,0.000000000000000000000000000000000008733790256556297,0.00000000000000000000000000000000000027927026606038227,
0.7566666651890734,0.000000000001931573205138674,0.24960279224804358,0.024955471581433096,0.00004763120334343481,0.024788237885014806,0.00000000000000000000000000000000000000000013784122225868836,0.000026871267337621635,0.00009526382186292553,0.00006957211134707803,0.000024648821703353897,0.000027361942835091265,0.000000000000112978106525869,0.0000001979151261693567,0.000000012064614715856426,0.00002207219441770437,0.0000001858507105120544,0.0000000000001990613412538928,0.0000000062165016686743454,0.00000000032115732185921934,0.00000000007894657753499445,0.0000000019540859625526827,0.0000000000004007137259405674,0.0000000007081411569514665,0.000000000000000000003833422384833503,0.000000000000000000000000000000000009189393881946522,0.00000000000000000000000000000000000029377532486440878,
0.758333331875217,0.0000000000019585702602726946,0.24960161557174423,0.02495512792399963,0.00004758359592077295,0.024787773849394887,0.000000000000000000000000000000000000000000145005747703806,0.000026915948043382214,0.00009542791887874788,0.00006962983221052637,0.000024719065614474088,0.00002740942911542979,0.00000000000011357295424704704,0.00000020013082347152887,0.000000012199838122452234,0.00002224187612853074,0.0000001879311866390747,0.00000000000020129264261978273,0.00000000628604057113799,0.0000000003251953460295069,0.00000000007983234020338548,0.000000001979731095635193,0.00000000000040071924417517755,0.0000000007109301833183184,0.000000000000000000003931345080481391,0.0000000000000000000000000000000000096670483924604,0.0000000000000000000000000000000000003089793058502619,
0.7599999985613605,0.000000000001985836641872556,0.24960043768476622,0.024954783004635335,0.000047536036081468935,0.024787309824692003,0.00000000000000000000000000000000000000000015251612499166462,0.00002696057111883062,0.00009559181229215083,0.00006968734461648946,0.00002478907863994913,0.000027456866124082976,0.00000000000011416853003168212,0.00000020236351967024362,0.000000012336101866692398,0.000022412172344113778,0.0000001900276213421149,0.0000000000002035411135496096,0.00000000635611057066607,0.0000000003292664391272963,0.00000000008072478816152166,0.000000002005673662369687,0.0000000000004007247828259018,0.000000000713721556982353,0.000000000000000000004031416124777825,0.000000000000000000000000000000000010167736937512583,0.00000000000000000000000000000000000032491322983711047,
0.7616666652475039,0.000000000002013373860195976,0.24959925858848017,0.024954436825971475,0.00004748852377796138,0.024786845810933805,0.00000000000000000000000000000000000000000016038727371923068,0.000027005136603966806,0.00009575550121396914,0.0000697446505665042,0.000024858860975176287,0.000027504253891855927,0.00000000000011476483043143286,0.00000020461327614726584,0.000000012473409749152396,0.000022583081691108878,0.00000019214007220245712,0.00000000000020580681681454998,0.000000006426713800853584,0.00000000033337070719044906,0.00000000008162394620178367,0.000000002031916158405055,0.0000000000004007303418521728,0.0000000007165152698361902,0.000000000000000000004133674640469898,0.000000000000000000000000000000000010692482706918737,0.00000000000000000000000000000000000034160937519572465,
0.7633333319336475,0.0000000000020411834270056363,0.24959807828454256,0.02495408939063653,0.00004744105896273669,0.024786381808034687,0.00000000000000000000000000000000000000000016863540624606502,0.000027049644538773253,0.0000959189847699686,0.00006980175203687292,0.000024928412827807125,0.0000275515924494134,0.00000000000011536185203891906,0.00000020688015414693694,0.000000012611765562469787,0.000022754602794355334,0.00000019426859667186502,0.00000000000020808981505531898,0.000000006497852398518673,0.00000000033750825598512903,0.00000000008252983913338008,0.0000000020584610899914954,0.0000000000004007359212134697,0.0000000007193113138518647,0.000000000000000000004238160312319772,0.000000000000000000000000000000000011242350405538812,0.0000000000000000000000000000000000003591013239456458,
